1:t[yr],2:M/Msun,3:Teff[K],4:log(L/Lsun),5:R/Rsun,6:log(Mdot)[Msun/yr],7:logg,8:v_surf[km/s],9:P[days],10:v_crit[km/s],11:Gamma,12:H,13:He,14:Li,15:Be,16:B,17:C,18:N,19:O,20:F,21:Ne,22:Na,23:Mg,24:Al,25:Si,26:Fe,27:sH1,28:sHe3,29:sHe4,30:sLi7,31:sBe9,32:sB10,33:sB11,34:sC12,35:sC13,36:sN14,37:sN15,38:sO16,39:sO17,40:sO18,41:sF19,42:sNe20,43:sNe21,44:sNe22,45:sNa23,46:sMg24,47:sMg25,48:sMg26,49:sAl26,50:sAl27,51:sSi28,52:sSi29,53:sSi30,54:sFe56,55:cH1,56:cHe3,57:cHe4,58:cLi7,59:cBe9,60:cB10,61:cB11,62:cC12,63:cC13,64:cN14,65:cN15,66:cO16,67:cO17,68:cO18,69:cF19,70:cNe20,71:cNe21,72:cNe22,73:cNa23,74:cMg24,74:cMg25,76:cMg26,77:cAl26,78:cAl27,79:cSi28,80:cSi29,81:cSi30,82:cFe56
2.96117e+06,48.59213,47955.48853,5.86954,12.45790,-5.19800,3.93340,250.56616,2.51726,704.67700,0.33237,12.00000,11.52263,-6.29531,-8.60261,-6.52228,7.23901,8.94283,7.27154,-0.04409,8.03955,7.05617,7.53731,6.72462,7.64330,7.63330,4.25089e-01,4.16265e-08,5.66461e-01,1.50754e-18,1.25228e-33,1.23977e-18,4.09968e-20,6.82056e-05,2.19245e-05,5.21699e-03,2.00595e-07,1.18416e-04,9.22571e-06,9.50277e-11,7.29693e-12,9.18354e-04,1.25771e-07,1.40440e-05,1.11270e-04,2.88250e-04,3.31474e-06,6.51433e-05,4.31549e-06,5.63975e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.16957e-01,6.87068e-09,6.74528e-01,6.96627e-18,1.00000e-99,2.09411e-89,1.16681e-31,7.24436e-05,2.32809e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.90679e-06,3.01995e-11,1.89234e-12,9.12011e-04,1.03753e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.28233e-06,6.09537e-05,5.54626e-06,6.15177e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.96419e+06,48.57298,47929.22576,5.86972,12.47430,-5.19715,3.93209,250.46974,2.52154,703.93600,0.33264,12.00000,11.52272,-6.29841,-8.61121,-6.53247,7.23907,8.94288,7.27154,-0.04481,8.03960,7.05624,7.53738,6.72460,7.64335,7.63335,4.25040e-01,4.17734e-08,5.66513e-01,1.49665e-18,1.18653e-33,1.21102e-18,3.98841e-20,6.82087e-05,2.19250e-05,5.21699e-03,2.00600e-07,1.18402e-04,9.22444e-06,9.48702e-11,7.28400e-12,9.18354e-04,1.25759e-07,1.40420e-05,1.11276e-04,2.88250e-04,3.31322e-06,6.51553e-05,4.30368e-06,5.64001e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.16228e-01,6.82339e-09,6.74528e-01,6.95024e-18,1.00000e-99,1.41579e-90,1.17220e-31,7.26106e-05,2.32809e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.90679e-06,3.01995e-11,1.89234e-12,9.12011e-04,1.03514e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.27644e-06,6.09537e-05,5.53350e-06,6.16595e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.96719e+06,48.55385,47902.15631,5.86991,12.49110,-5.19627,3.93075,250.14627,2.52820,703.18700,0.33290,12.00000,11.52282,-6.30155,-8.61981,-6.54264,7.23915,8.94294,7.27155,-0.04549,8.03966,7.05632,7.53745,6.72460,7.64341,7.63341,4.24981e-01,4.19199e-08,5.66565e-01,1.48566e-18,1.12435e-33,1.18296e-18,3.88043e-20,6.82103e-05,2.19260e-05,5.21699e-03,2.00604e-07,1.18389e-04,9.22317e-06,9.47175e-11,7.27160e-12,9.18354e-04,1.25748e-07,1.40404e-05,1.11281e-04,2.88250e-04,3.31177e-06,6.51658e-05,4.29190e-06,5.64027e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.15500e-01,6.77642e-09,6.76083e-01,6.93426e-18,1.00000e-99,6.39735e-92,1.17490e-31,7.26106e-05,2.32809e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.90679e-06,3.01995e-11,1.88799e-12,9.12011e-04,1.03514e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.27057e-06,6.09537e-05,5.52077e-06,6.16595e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.97019e+06,48.53474,47876.06494,5.87010,12.50740,-5.19546,3.92944,249.96164,2.53339,702.45000,0.33316,12.00000,11.52291,-6.30474,-8.62856,-6.55279,7.23921,8.94299,7.27155,-0.04617,8.03970,7.05639,7.53751,6.72457,7.64346,7.63346,4.24933e-01,4.20659e-08,5.66618e-01,1.47462e-18,1.06566e-33,1.15563e-18,3.77563e-20,6.82119e-05,2.19265e-05,5.21699e-03,2.00604e-07,1.18375e-04,9.22189e-06,9.45714e-11,7.25939e-12,9.18333e-04,1.25736e-07,1.40388e-05,1.11286e-04,2.88250e-04,3.31040e-06,6.51763e-05,4.28016e-06,5.64040e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.15500e-01,6.72977e-09,6.76083e-01,6.93426e-18,1.00000e-99,3.41193e-93,1.17490e-31,7.26106e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.90679e-06,3.01301e-11,1.88799e-12,9.12011e-04,1.03276e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.26183e-06,6.09537e-05,5.52077e-06,6.16595e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.97318e+06,48.51564,47848.82866,5.87029,12.52440,-5.19468,3.92809,249.79475,2.53852,701.69500,0.33343,12.00000,11.52300,-6.30798,-8.63745,-6.56292,7.23927,8.94305,7.27155,-0.04682,8.03975,7.05646,7.53757,6.72455,7.64351,7.63351,4.24884e-01,4.22114e-08,5.66670e-01,1.46349e-18,1.01021e-33,1.12899e-18,3.67401e-20,6.82134e-05,2.19270e-05,5.21711e-03,2.00609e-07,1.18361e-04,9.22062e-06,9.44278e-11,7.24770e-12,9.18333e-04,1.25725e-07,1.40372e-05,1.11291e-04,2.88250e-04,3.30902e-06,6.51884e-05,4.26845e-06,5.64066e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.14775e-01,6.68344e-09,6.77642e-01,6.91831e-18,1.00000e-99,1.17490e-94,1.17761e-31,7.26106e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.88860e-06,3.01301e-11,1.88799e-12,9.12011e-04,1.03039e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.25603e-06,6.09537e-05,5.50808e-06,6.16595e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.97616e+06,48.49656,47821.40138,5.87048,12.54150,-5.19382,3.92674,249.55061,2.54448,700.94000,0.33369,12.00000,11.52309,-6.31126,-8.64643,-6.57302,7.23933,8.94310,7.27156,-0.04745,8.03980,7.05653,7.53763,6.72452,7.64356,7.63356,4.24835e-01,4.23565e-08,5.66722e-01,1.45231e-18,9.57767e-34,1.10304e-18,3.57528e-20,6.82150e-05,2.19275e-05,5.21711e-03,2.00609e-07,1.18350e-04,9.21934e-06,9.42909e-11,7.23636e-12,9.18333e-04,1.25713e-07,1.40359e-05,1.11296e-04,2.88250e-04,3.30765e-06,6.51989e-05,4.25687e-06,5.64079e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.14051e-01,6.65273e-09,6.77642e-01,6.90240e-18,1.00000e-99,5.02343e-96,1.18032e-31,7.26106e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.88860e-06,3.01301e-11,1.88799e-12,9.12011e-04,1.03039e-07,1.23595e-05,1.20504e-04,2.88403e-04,1.24738e-06,6.09537e-05,5.49541e-06,6.18016e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.97913e+06,48.47750,47794.71632,5.87067,12.55820,-5.19298,3.92541,249.33467,2.54986,700.19500,0.33396,12.00000,11.52316,-6.31461,-8.65552,-6.58312,7.23938,8.94314,7.27155,-0.04807,8.03984,7.05658,7.53768,6.72450,7.64360,7.63360,4.24796e-01,4.25011e-08,5.66761e-01,1.44102e-18,9.08218e-34,1.07771e-18,3.47945e-20,6.82166e-05,2.19280e-05,5.21711e-03,2.00613e-07,1.18337e-04,9.21828e-06,9.41564e-11,7.22537e-12,9.18333e-04,1.25704e-07,1.40343e-05,1.11299e-04,2.88250e-04,3.30636e-06,6.52094e-05,4.24522e-06,5.64105e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.13329e-01,6.60693e-09,6.77642e-01,6.88652e-18,1.00000e-99,1.91867e-97,1.18032e-31,7.26106e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05439e-04,7.88860e-06,3.01301e-11,1.88365e-12,9.12011e-04,1.02802e-07,1.23595e-05,1.20781e-04,2.88403e-04,1.24165e-06,6.09537e-05,5.48277e-06,6.18016e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.98210e+06,48.45845,47767.47249,5.87086,12.57530,-5.19213,3.92405,249.12639,2.55547,699.44100,0.33423,12.00000,11.52325,-6.31801,-8.66469,-6.59318,7.23944,8.94319,7.27156,-0.04866,8.03989,7.05665,7.53774,6.72447,7.64365,7.63365,4.24747e-01,4.26452e-08,5.66813e-01,1.42962e-18,8.61371e-34,1.05303e-18,3.38649e-20,6.82182e-05,2.19286e-05,5.21711e-03,2.00618e-07,1.18326e-04,9.21722e-06,9.40264e-11,7.21473e-12,9.18333e-04,1.25696e-07,1.40330e-05,1.11304e-04,2.88250e-04,3.30514e-06,6.52214e-05,4.23370e-06,5.64118e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.12608e-01,6.56145e-09,6.79204e-01,6.85488e-18,1.00000e-99,6.32412e-99,1.18304e-31,7.27780e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05196e-04,7.88860e-06,3.01301e-11,1.88365e-12,9.12011e-04,1.02802e-07,1.23595e-05,1.20781e-04,2.88403e-04,1.23310e-06,6.08135e-05,5.47016e-06,6.18016e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.98506e+06,48.43942,47740.02747,5.87105,12.59250,-5.19129,3.92270,248.92285,2.56106,698.68600,0.33450,12.00000,11.52332,-6.32146,-8.67377,-6.60321,7.23949,8.94323,7.27156,-0.04925,8.03993,7.05671,7.53779,6.72444,7.64369,7.63369,4.24708e-01,4.27888e-08,5.66852e-01,1.41818e-18,8.17071e-34,1.02899e-18,3.29617e-20,6.82197e-05,2.19291e-05,5.21711e-03,2.00618e-07,1.18315e-04,9.21595e-06,9.39010e-11,7.20427e-12,9.18333e-04,1.25684e-07,1.40317e-05,1.11309e-04,2.88250e-04,3.30392e-06,6.52319e-05,4.22221e-06,5.64144e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.11889e-01,6.51628e-09,6.79204e-01,6.83912e-18,1.00000e-99,1.21619e-99,1.18304e-31,7.27780e-05,2.33346e-05,5.22396e-03,1.98609e-07,1.05196e-04,7.88860e-06,3.00608e-11,1.88365e-12,9.12011e-04,1.02565e-07,1.23595e-05,1.20781e-04,2.88403e-04,1.22744e-06,6.08135e-05,5.47016e-06,6.18016e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
2.99972e+06,48.34450,47601.99555,5.87199,12.67940,-5.18715,3.91587,247.89944,2.58939,694.90700,0.33583,12.00000,11.52368,-6.33956,-8.72046,-6.65309,7.23975,8.94344,7.27157,-0.05189,8.04012,7.05699,7.53806,6.72429,7.64390,7.63390,4.24502e-01,4.34951e-08,5.67048e-01,1.35963e-18,6.28999e-34,9.17403e-19,2.88264e-20,6.82276e-05,2.19316e-05,5.21711e-03,2.00632e-07,1.18263e-04,9.21107e-06,9.33254e-11,7.15715e-12,9.18311e-04,1.25641e-07,1.40256e-05,1.11327e-04,2.88250e-04,3.29845e-06,6.52860e-05,4.16543e-06,5.64222e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.09030e-01,6.30957e-09,6.82339e-01,6.74528e-18,1.00000e-99,1.00000e-99,1.19399e-31,7.29458e-05,2.33884e-05,5.22396e-03,1.98609e-07,1.05196e-04,7.85236e-06,2.99916e-11,1.87932e-12,9.12011e-04,1.01859e-07,1.23595e-05,1.21060e-04,2.88403e-04,1.19124e-06,6.08135e-05,5.42001e-06,6.19441e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.01418e+06,48.24998,47461.26876,5.87291,12.76820,-5.18300,3.90896,246.86844,2.61845,691.11300,0.33717,12.00000,11.52398,-6.35896,-8.76776,-6.70242,7.23996,8.94361,7.27157,-0.05418,8.04029,7.05723,7.53828,6.72410,7.64407,7.63407,4.24336e-01,4.41855e-08,5.67218e-01,1.29972e-18,4.86161e-34,8.18993e-19,2.52528e-20,6.82339e-05,2.19336e-05,5.21711e-03,2.00646e-07,1.18217e-04,9.20683e-06,9.28325e-11,7.11672e-12,9.18311e-04,1.25603e-07,1.40201e-05,1.11345e-04,2.88250e-04,3.29367e-06,6.53401e-05,4.10979e-06,5.64300e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.05492e-01,6.10942e-09,6.85488e-01,6.62217e-18,1.00000e-99,1.00000e-99,1.21339e-31,7.31139e-05,2.34423e-05,5.22396e-03,1.98609e-07,1.04954e-04,7.83430e-06,2.99226e-11,1.87499e-12,9.12011e-04,1.01158e-07,1.23595e-05,1.21339e-04,2.88403e-04,1.15878e-06,6.06736e-05,5.37032e-06,6.22300e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.02844e+06,48.15587,47318.38325,5.87385,12.85930,-5.17894,3.90194,245.94833,2.64701,687.28600,0.33852,12.00000,11.52424,-6.37940,-8.81571,-6.75122,7.24014,8.94377,7.27158,-0.05616,8.04043,7.05743,7.53849,6.72389,7.64422,7.63422,4.24190e-01,4.48570e-08,5.67362e-01,1.23954e-18,3.77251e-34,7.32066e-19,2.21605e-20,6.82386e-05,2.19351e-05,5.21723e-03,2.00655e-07,1.18179e-04,9.20322e-06,9.24081e-11,7.08190e-12,9.18290e-04,1.25571e-07,1.40155e-05,1.11358e-04,2.88250e-04,3.28965e-06,6.53928e-05,4.05546e-06,5.64365e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,3.02691e-01,5.92925e-09,6.88652e-01,6.56145e-18,1.00000e-99,1.00000e-99,1.21339e-31,7.31139e-05,2.34963e-05,5.22396e-03,1.98609e-07,1.04713e-04,7.81628e-06,2.99226e-11,1.87068e-12,9.12011e-04,1.00462e-07,1.23595e-05,1.21339e-04,2.88403e-04,1.12720e-06,6.06736e-05,5.32108e-06,6.23735e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.04251e+06,48.06218,47174.86141,5.87477,12.95140,-5.17482,3.89489,244.92145,2.67716,683.47500,0.33987,12.00000,11.52447,-6.40061,-8.86335,-6.79947,7.24030,8.94390,7.27159,-0.05786,8.04056,7.05761,7.53867,6.72366,7.64435,7.63435,4.24063e-01,4.55082e-08,5.67492e-01,1.18010e-18,2.93860e-34,6.55209e-19,1.94791e-20,6.82433e-05,2.19366e-05,5.21723e-03,2.00664e-07,1.18146e-04,9.20005e-06,9.20450e-11,7.05212e-12,9.18290e-04,1.25545e-07,1.40117e-05,1.11370e-04,2.88250e-04,3.28617e-06,6.54440e-05,4.00240e-06,5.64417e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.99226e-01,5.72796e-09,6.91831e-01,6.45654e-18,1.00000e-99,1.00000e-99,1.22744e-31,7.32825e-05,2.35505e-05,5.22396e-03,1.98153e-07,1.04713e-04,7.79830e-06,2.98538e-11,1.86209e-12,9.09913e-04,9.97700e-08,1.23595e-05,1.21619e-04,2.88403e-04,1.09648e-06,6.05341e-05,5.27230e-06,6.25173e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.05638e+06,47.96890,47029.12807,5.87567,13.04520,-5.17082,3.88778,243.93883,2.70744,679.66100,0.34121,12.00000,11.52466,-6.42236,-8.91243,-6.84717,7.24043,8.94401,7.27160,-0.05933,8.04067,7.05776,7.53884,6.72342,7.64446,7.63446,4.23955e-01,4.61392e-08,5.67597e-01,1.12217e-18,2.29779e-34,5.87178e-19,1.71506e-20,6.82464e-05,2.19381e-05,5.21723e-03,2.00678e-07,1.18119e-04,9.19729e-06,9.17297e-11,7.02652e-12,9.18290e-04,1.25522e-07,1.40081e-05,1.11381e-04,2.88250e-04,3.28314e-06,6.54938e-05,3.95048e-06,5.64456e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.96483e-01,5.54626e-09,6.95024e-01,6.36796e-18,1.00000e-99,1.00000e-99,1.23880e-31,7.34514e-05,2.36048e-05,5.22396e-03,1.98153e-07,1.04472e-04,7.78037e-06,2.97852e-11,1.85780e-12,9.09913e-04,9.93116e-08,1.23595e-05,1.21899e-04,2.88403e-04,1.06660e-06,6.03949e-05,5.22396e-06,6.26614e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.07006e+06,47.87606,46881.90692,5.87656,13.14080,-5.16689,3.88060,242.97334,2.73813,675.83900,0.34255,12.00000,11.52482,-6.44466,-8.96561,-6.89431,7.24054,8.94410,7.27159,-0.06061,8.04076,7.05788,7.53898,6.72316,7.64455,7.63455,4.23867e-01,4.67498e-08,5.67688e-01,1.06579e-18,1.80368e-34,5.26902e-19,1.51266e-20,6.82496e-05,2.19392e-05,5.21723e-03,2.00683e-07,1.18095e-04,9.19496e-06,9.14597e-11,7.00438e-12,9.18290e-04,1.25502e-07,1.40052e-05,1.11388e-04,2.88250e-04,3.28058e-06,6.55436e-05,3.89978e-06,5.64495e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.93089e-01,5.37032e-09,6.98232e-01,6.28058e-18,1.00000e-99,1.00000e-99,1.24738e-31,7.36207e-05,2.36048e-05,5.22396e-03,1.98153e-07,1.04232e-04,7.78037e-06,2.97167e-11,1.85353e-12,9.09913e-04,9.86279e-08,1.23595e-05,1.22180e-04,2.88403e-04,1.03753e-06,6.03949e-05,5.17607e-06,6.28058e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.08356e+06,47.78366,46732.99531,5.87744,13.23810,-5.16298,3.87335,241.93988,2.77008,672.01400,0.34389,12.00000,11.52496,-6.46787,-9.02032,-6.94089,7.24064,8.94418,7.27159,-0.06171,8.04082,7.05800,7.53911,6.72289,7.64463,7.63463,4.23789e-01,4.73380e-08,5.67767e-01,1.01014e-18,1.42112e-34,4.73435e-19,1.33635e-20,6.82527e-05,2.19402e-05,5.21723e-03,2.00692e-07,1.18073e-04,9.19306e-06,9.12284e-11,6.98538e-12,9.18269e-04,1.25484e-07,1.40026e-05,1.11399e-04,2.88250e-04,3.27839e-06,6.55919e-05,3.85026e-06,5.64534e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.90402e-01,5.19996e-09,7.01455e-01,6.19441e-18,1.00000e-99,1.00000e-99,1.25893e-31,7.37904e-05,2.36592e-05,5.22396e-03,1.98153e-07,1.04232e-04,7.76247e-06,2.96483e-11,1.84927e-12,9.09913e-04,9.79490e-08,1.23595e-05,1.22462e-04,2.88403e-04,1.00925e-06,6.02560e-05,5.12861e-06,6.30957e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.09687e+06,47.69171,46583.41768,5.87831,13.33660,-5.15917,3.86608,241.00892,2.80150,668.20200,0.34523,12.00000,11.52510,-6.49208,-9.07424,-6.98689,7.24074,8.94426,7.27161,-0.06265,8.04090,7.05810,7.53925,6.72263,7.64471,7.63471,4.23711e-01,4.79049e-08,5.67845e-01,9.55191e-19,1.12388e-34,4.25942e-19,1.18255e-20,6.82559e-05,2.19412e-05,5.21723e-03,2.00701e-07,1.18057e-04,9.19115e-06,9.10270e-11,6.96899e-12,9.18269e-04,1.25467e-07,1.40007e-05,1.11404e-04,2.88250e-04,3.27642e-06,6.56402e-05,3.80189e-06,5.64560e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.87078e-01,5.03501e-09,7.04693e-01,6.10942e-18,1.00000e-99,1.00000e-99,1.26765e-31,7.39605e-05,2.37137e-05,5.22396e-03,1.98153e-07,1.03992e-04,7.74462e-06,2.95801e-11,1.84927e-12,9.09913e-04,9.72747e-08,1.23880e-05,1.22462e-04,2.88403e-04,9.84011e-07,6.01174e-05,5.09331e-06,6.32412e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.11000e+06,47.60021,46432.90617,5.87917,13.43650,-5.15542,3.85876,240.03340,2.83361,664.39500,0.34656,12.00000,11.52520,-6.51690,-9.12417,-7.03237,7.24081,8.94433,7.27161,-0.06348,8.04096,7.05818,7.53935,6.72236,7.64477,7.63477,4.23653e-01,4.84507e-08,5.67898e-01,9.02007e-19,8.91949e-35,3.83698e-19,1.04809e-20,6.82574e-05,2.19417e-05,5.21735e-03,2.00710e-07,1.18040e-04,9.18967e-06,9.08532e-11,6.95473e-12,9.18269e-04,1.25456e-07,1.39988e-05,1.11409e-04,2.88250e-04,3.27476e-06,6.56856e-05,3.75474e-06,5.64586e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.83792e-01,4.87528e-09,7.07946e-01,6.01174e-18,1.00000e-99,1.00000e-99,1.27938e-31,7.41310e-05,2.37684e-05,5.22396e-03,1.98153e-07,1.03992e-04,7.72681e-06,2.95121e-11,1.84502e-12,9.09913e-04,9.66051e-08,1.23880e-05,1.22744e-04,2.88403e-04,9.57194e-07,6.01174e-05,5.04661e-06,6.33870e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.12295e+06,47.50918,46280.66368,5.88002,13.53840,-5.15164,3.85137,239.02609,2.86714,660.58100,0.34790,12.00000,11.52529,-6.54156,-9.17273,-7.07730,7.24087,8.94438,7.27161,-0.06419,8.04101,7.05825,7.53945,6.72208,7.64482,7.63482,4.23604e-01,4.89768e-08,5.67950e-01,8.52119e-19,7.10313e-35,3.46075e-19,9.30358e-21,6.82590e-05,2.19422e-05,5.21735e-03,2.00715e-07,1.18027e-04,9.18840e-06,9.07027e-11,6.94257e-12,9.18269e-04,1.25444e-07,1.39972e-05,1.11414e-04,2.88250e-04,3.27333e-06,6.57310e-05,3.70869e-06,5.64612e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.81190e-01,4.72063e-09,7.11214e-01,5.92925e-18,1.00000e-99,1.00000e-99,1.28825e-31,7.41310e-05,2.38232e-05,5.22396e-03,1.98153e-07,1.03753e-04,7.70903e-06,2.94442e-11,1.84502e-12,9.09913e-04,9.59401e-08,1.23880e-05,1.23027e-04,2.88403e-04,9.31108e-07,5.99791e-05,5.00035e-06,6.35331e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.13573e+06,47.41863,46127.39031,5.88087,13.64170,-5.14798,3.84393,238.04995,2.90091,656.77600,0.34923,12.00000,11.52536,-6.56554,-9.21938,-7.12170,7.24092,8.94442,7.27161,-0.06482,8.04105,7.05831,7.53955,6.72180,7.64486,7.63486,4.23565e-01,4.94812e-08,5.67989e-01,8.06269e-19,5.67597e-35,3.12529e-19,8.27123e-21,6.82606e-05,2.19427e-05,5.21735e-03,2.00720e-07,1.18016e-04,9.18734e-06,9.05733e-11,6.93186e-12,9.18269e-04,1.25432e-07,1.39956e-05,1.11419e-04,2.88250e-04,3.27213e-06,6.57764e-05,3.66379e-06,5.64625e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.77971e-01,4.57088e-09,7.12853e-01,5.84790e-18,1.00000e-99,1.00000e-99,1.29718e-31,7.43019e-05,2.38781e-05,5.22396e-03,1.98153e-07,1.03514e-04,7.69130e-06,2.94442e-11,1.84077e-12,9.09913e-04,9.54993e-08,1.24165e-05,1.23310e-04,2.88403e-04,9.07821e-07,5.98412e-05,4.95450e-06,6.36796e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.15083e+06,47.31060,45942.01117,5.88188,13.76800,-5.14365,3.83494,236.92937,2.94164,652.20900,0.35083,12.00000,11.52545,-6.59322,-9.27880,-7.17427,7.24098,8.94447,7.27161,-0.06545,8.04110,7.05838,7.53965,6.72147,7.64491,7.63491,4.23516e-01,5.00611e-08,5.68041e-01,7.56397e-19,4.35552e-35,2.76987e-19,7.19698e-21,6.82622e-05,2.19432e-05,5.21735e-03,2.00729e-07,1.18002e-04,9.18608e-06,9.04378e-11,6.92102e-12,9.18269e-04,1.25424e-07,1.39943e-05,1.11424e-04,2.88250e-04,3.27085e-06,6.58279e-05,3.61127e-06,5.64651e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.74789e-01,4.40555e-09,7.16143e-01,5.74116e-18,1.00000e-99,1.00000e-99,1.30918e-31,7.44732e-05,2.39332e-05,5.22396e-03,1.97697e-07,1.03514e-04,7.67361e-06,2.93765e-11,1.83654e-12,9.09913e-04,9.46237e-08,1.24165e-05,1.23310e-04,2.88403e-04,8.79023e-07,5.98412e-05,4.90908e-06,6.38263e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
3.16569e+06,47.20328,45755.17658,5.88287,13.89660,-5.13943,3.82588,235.74972,2.98401,647.65000,0.35242,12.00000,11.52552,-6.62039,-9.33996,-7.22608,7.24103,8.94451,7.27161,-0.06599,8.04114,7.05843,7.53975,6.72114,7.64495,7.63495,4.23477e-01,5.06128e-08,5.68081e-01,7.10461e-19,3.35784e-35,2.45918e-19,6.27552e-21,6.82637e-05,2.19437e-05,5.21735e-03,2.00734e-07,1.17991e-04,9.18523e-06,9.03254e-11,6.91178e-12,9.18269e-04,1.25415e-07,1.39930e-05,1.11427e-04,2.88250e-04,3.26979e-06,6.58779e-05,3.56033e-06,5.64664e-05,4.82848e-04,2.53934e-05,1.73165e-05,1.02322e-03,2.71019e-01,4.23643e-09,7.21107e-01,5.63638e-18,1.00000e-99,1.00000e-99,1.32434e-31,7.46449e-05,2.39883e-05,5.22396e-03,1.97697e-07,1.03276e-04,7.65597e-06,2.93089e-11,1.83231e-12,9.09913e-04,9.39723e-08,1.24451e-05,1.23595e-04,2.88403e-04,8.53100e-07,5.97035e-05,4.85289e-06,6.41210e-05,4.83059e-04,2.54097e-05,1.72982e-05,1.02329e-03,
